tweet_id,sentiment,text,tweet_created,tweet_location,user_timezone
13689,negative,do you have the phone number of a supervisor i can speak to regarding my travels today,22/02/2015 22:32,College Station,
13690,negative,- Hanging up on customers with no chance for a callback is a failure of customer service. 1:30am EST and no one can answer? 2/2,22/02/2015 22:31,"41.301208,-81.750618",Eastern Time (US & Canada)
13691,negative,"To think that I'm a ""Priority Member""! Wonder how you treat the plebes. I know which rewards card I'm Cancelled Flightling immediately.",22/02/2015 22:29,"Austin, TX",Eastern Time (US & Canada)
13692,negative,"- for the past 5.5 hours, call volume is so high that no one can take my call to Cancelled Flight my itinerary? #YoureDoingItWrong 1/2",22/02/2015 22:29,"41.301208,-81.750618",Eastern Time (US & Canada)
13693,negative,"Worst airline. You Cancelled Flight flight, don't let me know, I wait on hold 30 mins, told to enter callback for middle of the night?!!",22/02/2015 22:28,"Austin, TX",Eastern Time (US & Canada)
13694,negative, Did you guys just give up helping people? Your phone tree just hangs up on me and I have a flight tomorrow. Connection pending,22/02/2015 22:28,"El Paso, TX",Mountain Time (US & Canada)
13695,negative,you called back just to put me on hold. It's midnight. Literally just want to know how I'm getting home and I'm getting no help,22/02/2015 22:27,,Quito
13696,negative,Flight #2390 delayed 14 hours!! No one at #AmericanAirlines counter can tell my husband that he will be on that flight! Help???,22/02/2015 22:27,Michigan,Eastern Time (US & Canada)
13697,negative,this has happens so many times. It's just upsetting to see how poorly an airline treats their customers,22/02/2015 22:24,,Arizona
13698,negative,"seriously, there aren't any reps available to take phone calls? Even for platinum?",22/02/2015 22:18,"Indianapolis, IN",Eastern Time (US & Canada)
13699,negative,overall lack of attention or foresight when managing flights.,22/02/2015 22:18,"Austin, TX",Central Time (US & Canada)
13700,negative,now we are all stuck on the plane after landing because crew unable to figure it out,22/02/2015 22:17,"Austin, TX",Central Time (US & Canada)
13701,negative,"Also, been on hold for 30 minutes with your ""customer service"" to find out when my new flight is scheduled bc your site SUCKS",22/02/2015 22:15,"Austin, TX",Eastern Time (US & Canada)
13702,negative,Yes and without my bags. 2 first class tickets to Tahiti would be nice. Just saying,22/02/2015 22:15,"Natchitoches, LA",
13703,negative,Err 2 hour wait time for the Exec. Plat. line?,22/02/2015 22:13,SEA,Indiana (East)
13704,neutral,can you please connect these two reservations together and also add a child in a lap. KEVOLT and SOZLDJ march 1. Thanks,22/02/2015 22:13,,
13705,negative,... Do I have to even say anything?  Over 6 hours on hold... No one has ever sucked as much as you. http://t.co/NcrMqIBIWo,22/02/2015 22:10,"Raleigh, NC",
13706,negative, MY FLIGHT #2962 OUT OF CLL @ 0600 WON'T LET ME CHECK IN. PLEASE HELP. #IMPORTANTFLIGHT,22/02/2015 22:09,,
13707,negative,Your agent sent our family on 3 diff planes to dfw that were as Late Flight due to delay as the Cancelled Flighted plane that started this #fail,22/02/2015 22:07,"dallas, TX",
13708,negative,"Finally got a call from AA, but it was an automated voice that hung up on me! I called back &amp; it says it'll be 2 more hours.",22/02/2015 22:07,,
13709,negative,I've been on hold ANOTHER hour and still nothing. My Cancelled Flighted flight was supposed to be six hours from now. #Stranded,22/02/2015 22:06,"New York, New York",Eastern Time (US & Canada)
13710,negative,wasn't offered a flight out of PHL until TUESDAY so had to ask to be booked to Houston instead of Austin.,22/02/2015 22:05,"Austin, TX",Central Time (US & Canada)
13711,neutral,"will do. I'd think, though, that a literally identical itinerary to your sample itineraries would work - maybe need to update?",22/02/2015 22:04,"Charlotte, NC | K_ln, NRW",Quito
13712,negative,"I am running out of battery you have my chargers,clothes,coat,contact lenses, need to be in mtg tom need help #pathetic service",22/02/2015 22:02,Miami Beach,Central Time (US & Canada)
13713,negative,Flight 4606 from MEM to DCA delayed 6 hours! Now holding breath while they keep me trapped 3 hours to de-ice. #scareair,22/02/2015 22:02,"Memphis, TN",Central Time (US & Canada)
13714,negative,stuck in airplane both on way out of PHL and again in Houston. All passengers frustrated. Makes me want to avoid airline,22/02/2015 22:01,"Austin, TX",Central Time (US & Canada)
13715,negative,"bag turned up, no thanks to your useless call-centre and useless website",22/02/2015 22:01,SR2,London
13716,negative,"flight from PHL to Austin Cancelled Flighted, headed to Houston, delayed, now have to pay to rent a car and drive 3 hrs to Austin",22/02/2015 22:00,"Austin, TX",Central Time (US & Canada)
13717,negative,"I understand the weather issues. I don't understand how I was not notified of the Cancelled Flightlation, and had to realize it so Late Flight.",22/02/2015 21:57,Vancouver - Ann Arbor,Pacific Time (US & Canada)
13718,negative,why won't u deliver my luggage? Almost two days and holding on the phone for over 4 hrs. Help!,22/02/2015 21:55,Miami Beach,Central Time (US & Canada)
13719,positive,"- Whoooo Hooooo just crossed 25,367!!! At my current pace I should reach 152,202 for the year.",22/02/2015 21:55,,Central Time (US & Canada)
13720,neutral,"would like to talk to someone, please follow.",22/02/2015 21:55,,Quito
13721,negative, you have now lost my luggage for40 hours holding for4 hrs on phone #wtf is this how you treat your loyal passengers?#stranded,22/02/2015 21:53,Miami Beach,Central Time (US & Canada)
13722,neutral,@Nashinmypants lmao this is so funny,22/02/2015 21:51,"Glendale, Arizona",
13723,negative,have been waiting over THREE hours to talk to someone to rebook a flight due to weather. does call back service actually work??,22/02/2015 21:48,,
13724,negative,the service received by both of us was rude and well below my expectations of your airline. That is what's most frustrating,22/02/2015 21:44,,Pacific Time (US & Canada)
13725,neutral,I was on a flight for tomorrow and my reservation is coming up.  Help me!,22/02/2015 21:44,,
13726,negative,please DM me a way to get in touch with someone that can help. I'm platinum AA and considering quitting AA BC of this.,22/02/2015 21:41,,Pacific Time (US & Canada)
13727,positive,thanks for following up. I think it's fair to refund the ticket price and the two one way rental cars I had to buy.,22/02/2015 21:40,,Arizona
13728,negative,it was my friend. She shouldn't have been scheduled so close together at LAX then not reimbursed. It's costing her 12 hrs &amp;$250,22/02/2015 21:40,,Pacific Time (US & Canada)
13729,positive,Understood. Thanks anyway,22/02/2015 21:40,"San Diego, CA",Pacific Time (US & Canada)
13730,negative,so what are you going to do for me since I can't take the option you gave me. What type of refund will you do for me?,22/02/2015 21:38,"_T: 40.881241,-73.107717",Quito
13731,positive,1) I was on 1610 today to YYZ. I had a bit of a bag issue that was cleared up beautifully. Thank you to all of the check in,22/02/2015 21:36,,Eastern Time (US & Canada)
13732,negative,sounding like they just got bitch-slapped by @juliasinton948,22/02/2015 21:35,piffaca,Eastern Time (US & Canada)
13733,negative,when will tomorrow's flight Cancelled Flightlations at Dfw for AA flights be posted? We are on 2424 at 7am from LAX!,22/02/2015 21:35,,
13734,positive,gate agent Jan L at Phoenix was at least able to get my younger daughter seated near my wife. Thank you!,22/02/2015 21:31,"Boston, MA USA",Eastern Time (US & Canada)
13735,negative,I've been on hold with international award reservations for almost 2 hours. 800-433-7300 keeps calling me. what is going on?,22/02/2015 21:29,,
13736,negative,can someone actually either call back or help me figure out how I'm getting home??!,22/02/2015 21:29,,Quito
13737,positive,you're my early frontrunner for best airline! #oscars2016,22/02/2015 21:29,Washington D.C. ,Eastern Time (US & Canada)
13738,negative,can I get home before 12 or no?,22/02/2015 21:27,,Mountain Time (US & Canada)
13739,neutral,I left something on my flight from ORD to SFO earlier today and believe it's on the plane back at ORD now. Please help.,22/02/2015 21:27,,Pacific Time (US & Canada)
13740,negative,"How is hanging up on customers because of ""high volume"" customer service? Tried to resolve via DM-still waiting.So bad. #aafail",22/02/2015 21:25,Sloop,
13741,negative," I was told it would be emailed to me, but I haven't received anything yet. How can I follow-up?",22/02/2015 21:25,,Pacific Time (US & Canada)
13742,positive,all good! I'm catching the 11:10p flight tonight. Thanks for the response.,22/02/2015 21:24,"Dallas, Texas",Central Time (US & Canada)
13743,negative,"that's interesting-Agent told me so. Sadly, another booked passenger didn't make it to gate by push back so I made it on.",22/02/2015 21:20,"Birmingham, AL",
13744,negative,"Flight Cancelled Flightled, website refers to 1-800#, the 1-800# hangs up on me. Not auto-rebooked. Really? Horrible company.",22/02/2015 21:20,,
13745,neutral,booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?,22/02/2015 21:19,,Quito
13746,negative,We have been sitting on this bird #AA1457 for 2 hrs on the dfw tarmac.  Some water would be nice.  Where's your manners?,22/02/2015 21:17,"San Francisco, CA",
13747,negative,I need to know what to do? My flight has been Cancelled Flightled and I can't speak to anyone. Help!,22/02/2015 21:17,"Midlothian, TX
",Central Time (US & Canada)
13748,negative,been calling your for 4+ hours to reschedule a flight to #DFW due to weather and your won't even let me stay on hold.....,22/02/2015 21:17,"Merion, PA",Eastern Time (US & Canada)
13749,negative,"Thanks, she did her best. Staying the night in Dallas, new trial to Detroit via Atlanta tomorrow, assuming no Cancelled Flightlations.",22/02/2015 21:16,Finn between Detroit & Toledo,Helsinki
13750,negative,your customer service is a disgrace.,22/02/2015 21:16,,Central Time (US & Canada)
13751,positive,Joanna did a WONDERFUL job!  Thank her for me?,22/02/2015 21:16,"Madison, WI",Central Time (US & Canada)
13752,negative,She got to the gate just in time to watch the plane push back. 5 minutes was all she needed. Glad we__e relatives nearby.,22/02/2015 21:15,"Raleigh, NC",Eastern Time (US & Canada)
13753,negative,first flight is Cancelled Flightled. Been on hold for 4 hours. Need information and getting none. Help?,22/02/2015 21:15,,Quito
13754,negative,Get a new crystal ball. Cancelled Flight flights before weather hits to rebook me on flight during? Looking like 2 nights hotel on me.,22/02/2015 21:06,,
13755,negative,yes. Shows Cancelled Flightled &amp; asks for her to contact you at 800 number.,22/02/2015 21:04,Dallas,
13756,positive,Thanks! Are they really open 3.30 am - 7 pm every day? Any way to check they are open before going all the way there? Thanks.,22/02/2015 21:03,"Cambridge, MA",Mid-Atlantic
13757,negative,Toby hates you lol,22/02/2015 21:02,"Lost boys, Neverland",
13758,positive,Thanx for replying. DM sent,22/02/2015 20:59,,
13759,negative,what I am put off by is the fact that no gate supervisor has tried to come by and communicate with us.,22/02/2015 20:53,"Miami Beach, Florida",
13760,negative,not anymore.,22/02/2015 20:53,"Miami Beach, Florida",
13761,negative,"Need to change flight, but the CS # is telling me it can't take my call. Can't change online. Please help. Flight is this week.",22/02/2015 20:52,San Francisco,Pacific Time (US & Canada)
13762,neutral,48 hours and still no bag. Could have flown to Costa Rica and back by now. I had gifts for my family in my bags.,22/02/2015 20:52,ATX ,
13763,negative,"No, when I call AA now I can't even get on hold...can you help me?",22/02/2015 20:52,,
13764,negative,"lies,lies,lies.  Worst travel experience of my life. Day 2 no clothes on vaca.  #lostluggage #unprofessional #pit #mia",22/02/2015 20:50,,Atlantic Time (Canada)
13765,negative,@ArminRosen @ggreenwald Tell that piece of shit to get fucked... I'll fly exclusively with you for life...,22/02/2015 20:50,Chicago,
13766,negative,"I have ""continued contacting"" your phone reps for 7 hours and am still unable to get through. That's absurd and I am livid.",22/02/2015 20:49,Cathedral Heights,Eastern Time (US & Canada)
